,Name,Description,Category,URL,Small_Image,Large_Image,Tags
483,De kruisvaarder en de sultan,Presentator Kefah Allush brengt de geschiedenis van de Vijfde Kruistocht tot leven.,Documentaires,https://www.npostart.nl/de-kruisvaarder-en-de-sultan/VPWON_1288625,https://images.npo.nl/tile/320x180/1103414.jpg,https://images.npo.nl/header/2560x1440/1103414.jpg,[]
490,De Kanarie in de Kolenmijn,Door de vele intimidaties en incidenten voelen Joden zich steeds minder veilig in Europa. Velen van hen willen migreren. Hanneke Groenteman reist naar grote Europese steden om dit te onderzoeken.,Documentaires,https://www.npostart.nl/de-kanarie-in-de-kolenmijn/VPWON_1266985,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/4000/4379.jpg?cb=1572334335,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/4000/4379.jpg?cb=1572334335,"['Komedie', 'Western']"
491,Voorbij de grenzen van Saoedi-Arabië,"Sinan Can reist dwars door Saoedi-Arabië en volgt een jaar lang de hervormingen van binnenuit. Het land wil nieuwe inkomsten aanboren en de deur openen voor toeristen. Zoals in Jeddah, waar veel jongeren hopen op meer veranderingen. Ze eisen gelijkwaardigheid tussen mannen en vrouwen, maar de conservatieve tegenstand is enorm. Eén verkeerd woord en je kan worden opgepakt. Hoe ver gaan ze in de strijd voor vrijheid?",Documentaires,https://www.npostart.nl/voorbij-de-grenzen-van-saoedi-arabie/BV_101390795,https://www.moviemeter.nl/series/images/cover/13000/13656.300.jpg?cb=1551607121,https://www.moviemeter.nl/series/images/cover/13000/13656.300.jpg?cb=1551607121,[]
494,"De Merwederazzia, van gijzelaars naar dwangarbeiders",Documentaire over de razzia in mei 1944 bij de Merwede. Honderden jongemannen werden als gevolg van een wraakactie opgepakt en tewerkgesteld. Overlevenden en nazaten komen aan het woord.,Documentaires,https://www.npostart.nl/de-merwederazzia-van-gijzelaars-naar-dwangarbeiders/04-05-2019/POW_04223345,https://images.npo.nl/tile/320x180/1378413.jpg,https://images.npo.nl/tile/320x180/1378413.jpg,['Documentaire']
495,Eindelijk Thuis,Presentator Daan Nieber maakt met geadopteerde kinderen en één van hun adoptieouders een reis door het geboorteland.,Documentaires,https://www.npostart.nl/eindelijk-thuis/KN_1696820,https://images.npo.nl/tile/320x180/img-3657_cdn_tile-1590137973.jpg,https://images.npo.nl/tile/320x180/img-3657_cdn_tile-1590137973.jpg,['Documentaire']
496,Danny in Arabistan,De Arabische wereld roept bij de kijker vooral beelden van oorlog en onderdrukking op. Maar de Arabische wereld is niet alleen maar eng. Het is een enorm veelzijdige regio met de meest uiteenlopende verhalen en personen.,Documentaires,https://www.npostart.nl/danny-in-arabistan/VPWON_1259430,https://images.npo.nl/tile/320x180/Danny_in_Arabistan_3_cdn_tile-1641991642.jpg,https://images.npo.nl/tile/320x180/Danny_in_Arabistan_3_cdn_tile-1641991642.jpg,['3 seizoenen']
499,De Monitor,"Bestaat er nog wilde natuur in Nederland? We onderzoeken het aan de hand van de Oostvaardersplassen, de bever en de komst van de wolf naar ons land. Hoe gaan we om met onze natuur?",Documentaires,https://www.npostart.nl/de-monitor/10-02-2019/KN_1703904,https://images.npo.nl/tile/320x180/1188073.jpg,https://images.npo.nl/header/2560x1440/1188073.jpg,[]
500,Ersin in wonderland,"In 'Ersin in wonderland' reist Ersin Kiris in een dubbelrol als journalist en toerist naar populaire vakantieoorden, zoals het Kruger Park en Acapulco.",Documentaires,https://www.npostart.nl/ersin-in-wonderland/VPWON_1273466,https://images.npo.nl/tile/320x180/ersin_cdn_tile-1590107547.jpg,https://images.npo.nl/tile/320x180/ersin_cdn_tile-1590107547.jpg,['2 seizoenen']
501,De reis van de vlag van D-Day,"Reconstructie van de reis van de vlag van D-Day. Het is het bijzondere verhaal over eigenaren Bert Kreuk en Theo Schols, die de D-Day-vlag terug willen geven aan Amerika.",Documentaires,https://www.npostart.nl/de-reis-van-de-vlag-van-d-day/31-05-2019/POW_04232202,https://images.npo.nl/tile/320x180/1571548.jpg,https://images.npo.nl/tile/320x180/1571548.jpg,['Documentaire']
505,Wordt het Nederlands hitterecord na 75 jaar verbroken?,Wordt het Nederlands hitterecord na 75 jaar verbroken?,Documentaires,https://www.npostart.nl/wordt-het-nederlands-hitterecord-na-75-jaar-verbroken/24-07-2019/POMS_AT_15632237,https://images.npo.nl/tile/320x180/1246252.jpg,https://images.npo.nl/header/2560x1440/1246252.jpg,[]
507,De Boeddhistische Blik: Van Dis en de Dalai Lama,In 1986 maakten Adriaan van Dis en de Dalai Lama kennis met elkaar. Ze spraken onder meer over wetenschap en religie. Dertig jaar later ontmoeten ze elkaar opnieuw in India.,Documentaires,https://www.npostart.nl/de-boeddhistische-blik-van-dis-en-de-dalai-lama/KN_1697851,https://images.npo.nl/tile/320x180/1078649.jpg,https://images.npo.nl/header/2560x1440/1078649.jpg,[]
508,Moja Polska!,"Als het over Polen gaat, wordt er al snel gedacht aan de 250.000 Poolse arbeidsmigranten in Nederland, aan bouwvakkers, fruitplukkers en aspergestekers. En aan krantenkoppen als: de Poolse democratie wankelt. Maar wat is er echt aan de hand? Na loden jaren van communisme, herwonnen vrijheid en westerse democratie is er nu een terugkeer naar het conservatisme. De Pools-Nederlandse journaliste Dore van Duivenbode onderzoekt hoe het mogelijk is dat haar moederland gedurende haar leven zo sterk, en voor haar verwarrend, is veranderd.",Documentaires,https://www.npostart.nl/moja-polska/VPWON_1289849,https://www.moviemeter.nl/series/images/cover/13000/13850.300.jpg?cb=1552210378,https://www.moviemeter.nl/series/images/cover/13000/13850.300.jpg?cb=1552210378,[]
509,De machinekamer van Tom Dumoulin,Achter het succes van wielerheld Tom Dumoulin schuilt een 125 man sterke organisatie die niets aan het toeval overlaat. PowNed volgt de ploeg van binnenuit.,Documentaires,https://www.npostart.nl/de-machinekamer-van-tom-dumoulin/05-07-2019/POW_04376639,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1125000/1125654.jpg?cb=1562578778,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1125000/1125654.jpg?cb=1562578778,"['Documentaire', 'Sport']"
510,De Eilanden,Midas Dekkers neemt de kijker op poëtische wijze mee naar de Waddeneilanden. Per jaargetijde brengt de bioloog een bezoek aan één eiland.,Documentaires,https://www.npostart.nl/de-eilanden/POW_03774757,https://www.moviemeter.nl/series/images/cover/17000/17802.300.jpg?cb=1582038611,https://www.moviemeter.nl/series/images/cover/17000/17802.300.jpg?cb=1582038611,[]
517,NOS Journaal,Met het laatste nieuws en de weersverwachting.,Documentaires,https://www.npostart.nl/nos-journaal/26-07-2019/POW_04056324,https://images.npo.nl/tile/320x180/1246521.jpg,https://images.npo.nl/tile/320x180/1246521.jpg,"['Drama', 'Romantiek']"
519,De Ondergang van de Van Imhoff,Documentaire drieluik over een Nederlandse oorlogsmisdaad tijdens een scheepsramp uit 1942. Het werd één van de grootste en succesvolste Nederlandse doofpotaffaires na de Tweede Wereldoorlog.,Documentaires,https://www.npostart.nl/de-ondergang-van-de-van-imhoff/BV_101385581,https://images.npo.nl/tile/320x180/ondergang_van_imhoff_cdn_tile-1631273857.jpg,https://images.npo.nl/tile/320x180/ondergang_van_imhoff_cdn_tile-1631273857.jpg,"['Documentaire', 'Oorlog']"
520,Brandpunt Profiel,Programma met biografieën van belangrijke personen uit binnen- en buitenland.,Documentaires,https://www.npostart.nl/brandpunt-profiel/POMS_S_KRO_098913,https://images.npo.nl/tile/320x180/brandpunt_profiel_cdn_tile-1587125978.jpg,https://images.npo.nl/tile/320x180/brandpunt_profiel_cdn_tile-1587125978.jpg,['Thriller']
523,Nederland op film,"Unieke documentaireserie, gemaakt met duizenden uren filmmateriaal van Nederlanders uit het gehele land.",Documentaires,https://www.npostart.nl/nederland-op-film/POW_03738987,https://images.npo.nl/tile/320x180/Wim_Nederland_op_film_cdn_tile-1654600494.jpg,https://images.npo.nl/tile/320x180/Wim_Nederland_op_film_cdn_tile-1654600494.jpg,['2 seizoenen']
528,De neven van Eus,"Özcan Akyol, ook wel bekend als Eus, reist naar en door Turkije. In een poging de ziel van het immense land te doorgronden bezoekt hij verschillende provincies en ontdekt de complexe samenstelling van deze republiek.",Documentaires,https://www.npostart.nl/de-neven-van-eus/VPWON_1265350,https://www.moviemeter.nl/series/images/photo/5000/5654.300.jpg?cb=1662305110,https://www.moviemeter.nl/series/images/photo/5000/5654.300.jpg?cb=1662305110,['2 seizoenen']
529,Nieuwsuur,Noodplan voor bouwsector om stikstof en PFAS * Gesprek met Buitenlandminister Irak over IS'ers * Zorg loopt achter met vergroening * Trump verder in het nauw,Documentaires,https://www.npostart.nl/nieuwsuur/29-10-2019/VPWON_1303297,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1285569.jpg,[]
535,80 Jaar Oorlog,Zevendelige serie die de ontwikkeling schetst van een relatief kleine opstand naar een grootschalige 'professionele' oorlog. Lokale verhalen nemen daarbij een belangrijke plaats in.,Documentaires,https://www.npostart.nl/80-jaar-oorlog/VPWON_1268981,https://images.npo.nl/tile/320x180/80JR_Poster_Background_FLAT_AdobeRGB_-_Zonder_tekst_cdn_tile-1587135976.png,https://images.npo.nl/tile/320x180/80JR_Poster_Background_FLAT_AdobeRGB_-_Zonder_tekst_cdn_tile-1587135976.png,[]
536,Brieven aan Andalusië,"Zesdelige, persoonlijke serie van Stef Biemans die met zijn familie naar Zuid-Spanje vluchtte vanwege de politieke onrust in Nicaragua. Het land waar hij al vijftien jaar woonde. Om Andalusië beter te leren kennen schrijft hij brieven aan de streekbewoners. Hij correspondeert met hen over zaken als migratie, armoede, religie, oud dictator Franco en het belang van (schoon)familie. Aan de hand van deze briefwisselingen probeert Stef zijn voorlopige thuisbasis beter te leren kennen. Parallel aan de verhalen die voortvloeien uit Stefs correspondentie, is er aandacht voor zijn persoonlijke situatie en voor de crisis in Nicaragua.",Documentaires,https://www.npostart.nl/brieven-aan-andalusie/VPWON_1295484,https://images.npo.nl/tile/320x180/_DSC4416_cdn_tile-1629985785.jpg,https://images.npo.nl/tile/320x180/_DSC4416_cdn_tile-1629985785.jpg,[]
537,Parallel,Choreografe Ruth Meyer keert terug naar de oorsprong van haar verbeeldingskracht: haar onderduiktijd tijdens de Tweede Wereldoorlog.,Documentaires,https://www.npostart.nl/parallel/15-12-2019/VPWON_1312573,https://images.npo.nl/tile/320x180/1330035.jpg,https://images.npo.nl/tile/320x180/1330035.jpg,"['Thriller', 'Sciencefiction']"
538,Achter de Dijken,"Leo Blokhuis ontrafelt onze vrijheidsgeschiedenis. De drang naar vrijheid en autonomie loopt als een rode draad door onze geschiedenis. Van het prille begin met Bataven, Friezen en Romeinen tot de hevig bevochten vrede van 1945. Hét verhaal van het vrijgevochten Nederlandse volk bestaat niet. Elke eeuw kent haar eigen mythes met haar eigen helden, haar eigen vrijheidsstrijders (en haar eigen waarheid).",Documentaires,https://www.npostart.nl/achter-de-dijken/KN_1692780,https://images.npo.nl/tile/320x180/rogier-2019-07-08-25226_1_1_1_cdn_tile-1587180440.jpg,https://images.npo.nl/tile/320x180/rogier-2019-07-08-25226_1_1_1_cdn_tile-1587180440.jpg,"['Drama', 'Romantiek']"
540,Sinterklaas Bestaat,Taxichauffeur Marcel kijkt het hele jaar uit naar het moment waarop hij zich kan transformeren in zijn alter ego: Sinterklaas.,Documentaires,https://www.npostart.nl/sinterklaas-bestaat/05-12-2019/VPWON_1311027,https://images.npo.nl/tile/320x180/977391.jpg,https://images.npo.nl/tile/320x180/977391.jpg,['Documentaire']
541,Tedje & Meijer: De belofte van liefde,"Het is mei 1945. De twee weeskinderen, Tedje en Meijer, die de verschrikkingen van de oorlog hebben moeten doorstaan, ontmoeten elkaar op de Gemeentelijke Inhaalcursus voor Ondergedoken Leerlingen.",Documentaires,https://www.npostart.nl/tedje-meijer-de-belofte-van-liefde/26-01-2020/VPWON_1316314,https://images.npo.nl/tile/320x180/1321926.jpg,https://images.npo.nl/tile/320x180/1321926.jpg,['Documentaire']
545,De ogen die Auschwitz zagen,"De indrukwekkende levensverhalen van Ernst en Lotty en een registratie van de wijze waarop zij, op latere leeftijd, de verplichting voelen om hun verhaal te delen.",Documentaires,https://www.npostart.nl/de-ogen-die-auschwitz-zagen/26-01-2020/POW_04578846,https://images.npo.nl/tile/320x180/1318576.jpg,https://images.npo.nl/tile/320x180/1318576.jpg,"['Documentaire', 'Historisch']"
548,Langs de Rijn,"Martin Hendriksma en Huub Stapel maken een tocht langs de levensader van Europa, de rivier de Rijn. Vanaf de bron in de Zwitserse Alpen tot aan Hoek van Holland waar hij de Noordzee instroomt.",Documentaires,https://www.npostart.nl/langs-de-rijn/POW_04529663,https://www.moviemeter.nl/series/images/photo/5000/5485.300.jpg?cb=1579382485,https://www.moviemeter.nl/series/images/photo/5000/5485.300.jpg?cb=1579382485,['1 seizoen']
549,Arnhem: het verhaal van een ontsnapping,"Coproductie met de BBC. De Schotse legerarts Graeme Warrack wist te ontsnappen, nadat hij in 1944 bij Arnhem krijgsgevangen was gemaakt.",Documentaires,https://www.npostart.nl/arnhem-het-verhaal-van-een-ontsnapping/20-02-2020/POW_04636692,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/99000/99747.jpg?cb=1386846309,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/99000/99747.jpg?cb=1386846309,"['Oorlog', 'Drama']"
550,Chinese dromen,"China-expert Ruben Terlou reist door China en voert persoonlijke gesprekken met de mensen die hij onderweg tegenkomt. Wat zijn hun dromen over de toekomst van hun land, de liefde, hun kinderen? Zo wordt duidelijk hoe snel de ontwikkelingen onder het leiderschap van president Xi Jinping gaan.",Documentaires,https://www.npostart.nl/chinese-dromen/VPWON_1295977,https://www.moviemeter.nl/series/images/cover/16000/16745.300.jpg?cb=1586543204,https://www.moviemeter.nl/series/images/cover/16000/16745.300.jpg?cb=1586543204,[]
552,"Mr. Gus, handelaar in oorlog","Is Guus Kouwenhoven slechts een roekeloze zakenman of handelde hij willens en wetens in oorlog? Correspondent Bram Vermeulen onderzoekt de zaak van de voortvluchtige, Nederlandse zakenman.",Documentaires,https://www.npostart.nl/mr-gus-handelaar-in-oorlog/04-03-2020/VPWON_1312516,https://images.npo.nl/tile/320x180/1352463.jpg,https://images.npo.nl/tile/320x180/1352463.jpg,['Documentaire']
554,ZappDoc: Mensjesrechten,Jovanna is een echte klimaatactivist. Iedere vrijdag staakt ze voor het stadhuis van Deventer voor het klimaat.,Documentaires,https://www.npostart.nl/zappdoc-mensjesrechten/05-04-2020/VPWON_1316328,https://images.npo.nl/tile/320x180/1369964.jpg,https://images.npo.nl/header/2560x1440/1369964.jpg,[]
555,Andere Tijden,Nicoline Snaas dirigeert een koor waarvan de leden familie zijn van gevangenen van Kamp Amersfoort tijdens de Tweede Wereldoorlog.,Documentaires,https://www.npostart.nl/andere-tijden/25-03-2020/VPWON_1308708,https://images.npo.nl/tile/320x180/1352381.jpg,https://images.npo.nl/tile/320x180/1352381.jpg,['25 seizoenen']
559,Het geheugen van Auschwitz,"Documentaire ter gelegenheid van de bevrijding van Auschwitz-Birkenau, nu precies 75 jaar geleden. In het voormalige vernietigingskamp wordt een grootschalige conserveringsoperatie uitgevoerd.",Documentaires,https://www.npostart.nl/het-geheugen-van-auschwitz/12-04-2020/VPWON_1317028,https://images.npo.nl/tile/320x180/1495632.jpg,https://images.npo.nl/tile/320x180/1495632.jpg,['Documentaire']
560,"Albert Gemmeker, commandant van kamp Westerbork","Portret van SS-commandant Albert Gemmeker, verantwoordelijk voor het in kamp Westerbork op transport stellen van zo'n 80.000 Joden, Roma en Sinti. Wie was deze man?",Documentaires,https://www.npostart.nl/albert-gemmeker-commandant-van-kamp-westerbork/12-04-2020/POW_04624708,https://images.npo.nl/tile/320x180/1374835.jpg,https://images.npo.nl/tile/320x180/1374835.jpg,"['Documentaire', 'Oorlog']"
562,Gewijde Grond,"Presentator Kefah Allush reist langs begraafplaatsen op Sicilië, in Amsterdam, Dublin, Sarajevo en Lissabon, op zoek naar de ziel van Europa.",Documentaires,https://www.npostart.nl/gewijde-grond/VPWON_1267309,https://images.npo.nl/tile/320x180/Gewijde_Grond_-_Sicilie_-_18_juni_2_cdn_tile-1590091841.jpg,https://images.npo.nl/tile/320x180/Gewijde_Grond_-_Sicilie_-_18_juni_2_cdn_tile-1590091841.jpg,"['Komedie', 'Drama', '1 seizoen']"
565,Opa Blitz en de zilveren theelepeltjes,"David Blitz gaat op zoek naar wat er met zijn opa, Simon Blitz, die in de Tweede Wereldoorlog werd opgepakt, is gebeurd. Hij stuit daarbij op een bizar familiegeheim.",Documentaires,https://www.npostart.nl/opa-blitz-en-de-zilveren-theelepeltjes/03-05-2020/VPWON_1303678,https://images.npo.nl/tile/320x180/1384745.jpg,https://images.npo.nl/tile/320x180/1384745.jpg,['Documentaire']
568,De Boeddhistische Blik:,"47 kinderen krijgen de vrije loop op een verlaten bouwplaats vlakbij het centrum van Kopenhagen. Het is een verborgen plek in de stad, waar de natuur al een lange tijd haar eigen gang is gegaan.",Documentaires,https://www.npostart.nl/de-boeddhistische-blik/16-02-2020/VPWON_1316740,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1339034.jpg,[]
579,NOS Herdenking Slavernijverleden,Verslag van de nationale herdenking slavernijverleden bij het slavernijmonument in het Oosterpark in Amsterdam.,Documentaires,https://www.npostart.nl/nos-herdenking-slavernijverleden/NOSSlavernij,https://images.npo.nl/tile/320x180/ANP-33318906_cdn_tile-1624540202.jpg,https://images.npo.nl/header/2560x1440/ANP-33318906_cdn_header-1624540202.jpg,[]
584,Tokidoki,"Met haar gevoel voor humor én taal spreekt Paulien Cornelisse in het land van de rijzende zon met Japanners. Elke aflevering van Tokidoki, dat 'soms' betekent in het Japans, draait om een uniek Japans woord, dat eigenlijk niet te vertalen is.",Documentaires,https://www.npostart.nl/tokidoki/VPWON_1281308,https://images.npo.nl/tile/320x180/2020202_Pauline_013_credits-Shiho-Fukada_cdn_tile-1589291773.jpeg,https://images.npo.nl/tile/320x180/2020202_Pauline_013_credits-Shiho-Fukada_cdn_tile-1589291773.jpeg,['2 seizoenen']
590,2Doc IDFA Primeur,Dit coming of age-verhaal volgt gedurende vijf jaar het leven van drie Palestijnse jongens uit Hebron. Hoe is het om op te groeien in een omgeving waar geweld en intimidatie aan de orde van de dag is?,Documentaires,https://www.npostart.nl/2doc-idfa-primeur/25-11-2020/VPWON_1281959,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/26000/26649.jpg?cb=1368471072,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/26000/26649.jpg?cb=1368471072,"['Thriller', 'Sciencefiction']"
594,De Amazone,Sandra Korstjens trekt diep het bos in op zoek naar verhalen van de bewoners van de Amazone.,Documentaires,https://www.npostart.nl/de-amazone/BV_101396510,https://images.npo.nl/tile/320x180/De-Amazone_cdn_tile-1628779957.jpg,https://images.npo.nl/tile/320x180/De-Amazone_cdn_tile-1628779957.jpg,['Documentaire']
604,3LAB,Verse video's van jonge makers.,Documentaires,https://www.npostart.nl/3lab/VPWON_1260208,https://images.npo.nl/tile/320x180/940699.jpg,https://images.npo.nl/tile/320x180/940699.jpg,['Actie']
607,Code Geel,"Documentaire over hoe er met grote toewijding plannen worden gesmeed door de ploegleiding van Jumbo Visma, hoe de ritzeges worden gevierd, en hoe de gele droom uiteindelijk uiteenspat.",Documentaires,https://www.npostart.nl/code-geel/27-12-2020/POW_04919570,https://images.npo.nl/tile/320x180/1589228.jpg,https://images.npo.nl/tile/320x180/1589228.jpg,"['Documentaire', 'Sport']"
610,Naches,"Een inkijkje in het leven van een Joodse Nederlander. Zo vlak voor het slapen gaan tovert de hoofdpersoon nog even een glimlach op ons gelaat, brengt een relativering of een vrolijke noot.",Documentaires,https://www.npostart.nl/naches/VPWON_1283034,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1113000/1113608.jpg?cb=1499604188,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1113000/1113608.jpg?cb=1499604188,['Drama']
614,Ontsnapt aan Vernietiging,Hoe overwin je een grote oorlogswond? Het indringende levensverhaal van twee joodse Nederlanders op leeftijd.,Documentaires,https://www.npostart.nl/ontsnapt-aan-vernietiging/25-01-2021/KN_1725992,https://images.npo.nl/tile/320x180/1571417.jpg,https://images.npo.nl/tile/320x180/1571417.jpg,['Drama']
617,De Sobibor Tapes - de vergeten interviews van Jules Schelvis,"Veertig jaar na de oorlog interviewt Jules Schelvis, zelf overlevende van Sobibor, twaalf mannen en vrouwen die bij de opstand in Sobibor betrokken waren.",Documentaires,https://www.npostart.nl/de-sobibor-tapes-de-vergeten-interviews-van-jules-schelvis/27-01-2021/VPWON_1328166,https://images.npo.nl/tile/320x180/1527235.jpg,https://images.npo.nl/tile/320x180/1527235.jpg,"['Documentaire', 'Historisch']"
620,NOS Holocaust Herdenking,"In Nederland wordt elke laatste zondag van januari de Holocaust herdacht, de systematische vervolging en uitroeiing van vooral Joodse burgers door de nazi's voor en tijdens de Tweede Wereldoorlog. Maar ook internationaal wordt de Holocaust herdacht.",Documentaires,https://www.npostart.nl/nos-holocaust-herdenking/NOSHerdenkingHolocaust,https://images.npo.nl/tile/320x180/SL_Nationale_Holocaust_herdenking_cdn_tile-1653405195.png,https://images.npo.nl/header/2560x1440/SL_Nationale_Holocaust_herdenking_cdn_header-1653405195.png,[]
622,2Doc IDFA Primeur:,"Bij het dierenasiel wordt een stroom aan afgedankte honden, katten en konijnen liefdevol opgevangen, verzorgd en getraind. Alles draait erom de verschoppelingen een nieuw thuis te geven.",Documentaires,https://www.npostart.nl/2doc-idfa-primeur/23-11-2020/BV_101402115,https://images.npo.nl/tile/320x180/1503318.jpg,https://images.npo.nl/tile/320x180/1503318.jpg,"['Thriller', 'Sciencefiction']"
629,NOS Klimaattop NL,Programma over de internationale klimaatadaptatietop die Nederland organiseert. Waar staan we nu als het gaat om klimaatverandering?,Documentaires,https://www.npostart.nl/nos-klimaattop-nl/25-01-2021/POW_04919556,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1533908.jpg,[]
632,Andere Tijden Special,"Diederik van Vleuten vertelt het verhaal van oud-SS'er Jacques Philippa, die zich na de oorlog 29 jaar verbergt bij zijn ouders op zolder.",Documentaires,https://www.npostart.nl/andere-tijden-special/03-05-2021/VPWON_1329471,https://images.npo.nl/tile/320x180/1566934.jpg,https://images.npo.nl/tile/320x180/1566934.jpg,['25 seizoenen']
633,Man en Kunst,Lucas De Man vertelt bijzondere anekdotes over een kunstwerk uit de Nederlandse musea. Ingezonden persoonlijke verhalen en herinneringen van kijkers vormen hierbij het vertrekpunt.,Documentaires,https://www.npostart.nl/man-en-kunst/AT_2054707,https://images.npo.nl/tile/320x180/LUCAS_IN_LIJST_01_cdn_tile-1587163023.jpg,https://images.npo.nl/header/2560x1440/LUCAS_IN_LIJST_01_cdn_header-1587163023.jpg,[]
635,"De otter, een legende keert terug",,Documentaires,https://www.npostart.nl/de-otter-een-legende-keert-terug/02-01-2021/VPWON_1325827,https://images.npo.nl/tile/320x180/1513754.jpg,https://images.npo.nl/header/2560x1440/1513754.jpg,[]
636,Kruispunt,"Het Vaticaan staat op het punt de heiligverklaring van Titus Brandsma aan te kondigen. De priester-karmeliet werd in 1942 in Dachau vermoord. Op zoek naar de erfenis van Titus Brandsma, anno 2021.",Documentaires,https://www.npostart.nl/kruispunt/03-05-2021/KN_1725158,https://images.npo.nl/tile/320x180/1569990.jpg,https://images.npo.nl/tile/320x180/1569990.jpg,['Documentaire']
638,"Jacoba van Tongeren, generaal van het verzet","Documentaire over een bijzondere verzetsvrouw, die leider was van de Amsterdamse verzetsgroep Groep 2000. Deze groep hielp duizenden mensen aan onderduikadressen, persoonsbewijzen en voedselbonnen.",Documentaires,https://www.npostart.nl/jacoba-van-tongeren-generaal-van-het-verzet/04-05-2021/POW_04980636,https://images.npo.nl/tile/320x180/1573788.jpg,https://images.npo.nl/tile/320x180/1573788.jpg,"['Oorlog', 'Biografie']"
639,NOS Documentaire Nationale Herdenking,"In het kader van de nationale Dodenherdenking, diverse documentaires over de gevolgen van de oorlog.",Documentaires,https://www.npostart.nl/nos-documentaire-nationale-herdenking/NOSHerdDocu,https://images.npo.nl/tile/320x180/ANP-32937145_cdn_tile-1587138269.jpg,https://images.npo.nl/header/2560x1440/ANP-32937145_cdn_header-1587138269.jpg,[]
640,Etty Hillesum,"Documentaire over de zoektocht van schrijver Judith Koelemeijer, die werkt aan een biografie over het leven van de Etty Hillesum. Er is het nodige over Etty bekend, maar ook nog veel uit te zoeken.",Documentaires,https://www.npostart.nl/etty-hillesum/04-05-2021/POW_04980649,https://images.npo.nl/tile/320x180/1571295.jpg,https://images.npo.nl/header/2560x1440/1571295.jpg,[]
641,Typisch,In Typisch volgen we gewone mensen in een buurt ergens in Nederland. Wie zijn de mensen die er wonen en hoe ziet hun leven eruit?,Documentaires,https://www.npostart.nl/typisch/BV_101386658,https://images.npo.nl/tile/320x180/Typisch_cdn_tile-1590127976.jpeg,https://images.npo.nl/tile/320x180/Typisch_cdn_tile-1590127976.jpeg,['46 seizoenen']
642,De lijst van Mengelberg,Concertgebouw-dirigent Willem Mengelberg werd na de Tweede Wereldoorlog zwaar gestraft voor zijn nazisympathieën. Maar hoe terecht was dat?,Documentaires,https://www.npostart.nl/de-lijst-van-mengelberg/04-05-2021/VPWON_1318036,https://images.npo.nl/tile/320x180/1569541.jpg,https://images.npo.nl/tile/320x180/1569541.jpg,['Documentaire']
650,Fryslân DOK,Een reeks van documentaires gemaakt door Omrop Fryslân over actuele kwesties in Friesland.,Documentaires,https://www.npostart.nl/fryslan-dok/FryslanDOK,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/fryslandok-1024x576_cdn_header-1652255426.jpg,[]
652,"Echo's van een oorlog, het geslacht Asser - Croiset","De lange arm van de Tweede Wereldoorlog reikt tot in 2016 en vermoedelijk ook nog lang hierna. Dat geldt zeker voor de journalist, tekst- en liedjesschrijver Eli Asser (1922) en zijn nazaten.",Documentaires,https://www.npostart.nl/echos-van-een-oorlog-het-geslacht-asser-croiset/30-06-2021/VPWON_1332435,https://images.npo.nl/tile/320x180/1583037.jpg,https://images.npo.nl/header/2560x1440/1583037.jpg,[]
653,3Doc,Documentaires over maatschappelijke en culturele onderwerpen..,Documentaires,https://www.npostart.nl/3doc/POMS_S_EO_098006,https://images.npo.nl/tile/320x180/moordtieten_cdn_tile-1630941157.png,https://images.npo.nl/tile/320x180/moordtieten_cdn_tile-1630941157.png,"['Komedie', 'Romantiek']"
654,3Doc: Diego Maradona,"Portret van rebel, held en stervoetballer Diego Maradona. Een meeslepend verhaal over de opkomst en ondergang van een groot talent. Hoe een Argentijns straatjongentje een wereldtopvoetballer werd.",Documentaires,https://www.npostart.nl/3doc-diego-maradona/04-06-2021/VPWON_1331622,https://images.npo.nl/tile/320x180/1396760.jpg,https://images.npo.nl/tile/320x180/1396760.jpg,[]
656,Johan Cruijff: En un momento dado,"Johan Cruijff is niet zomaar een voetbalheld, hij is een icoon, een halfgod en een orakel. In Spanje nog meer dan in Nederland. El Salvador heeft het Spaanse voetbal onschatbare diensten bewezen.",Documentaires,https://www.npostart.nl/johan-cruijff-en-un-momento-dado/10-06-2021/VPWON_1332663,https://images.npo.nl/tile/320x180/1582667.jpg,https://images.npo.nl/tile/320x180/1582667.jpg,"['Documentaire', 'Biografie']"
