,Name,Description,Category,URL,Small_Image,Large_Image
0,Andere Tijden Sport,"Op de Olympische Spelen van Tokio in 1964 rijden vier Hollandse jongens naar wielergoud op de 100 km ploegentijdrit. Gerben Karstens, Bart Zoet, Eef Dolman en Jan Pieterse, allen uit Zuid-Holland.",Documentaires,https://www.npostart.nl/andere-tijden-sport/13-07-2008/NPS_1102423,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/617431.jpg
1,Andere tijden special: 100 jaar Elfstedentocht,"Authentiek historisch beeldmateriaal van de 100-jarige Friese Elfstedentocht. Deels zijn dit de beelden van Polygoon, NTS en NOS daarnaast nooit eerder vertoonde beelden van amateurfilmers.",Documentaires,https://www.npostart.nl/andere-tijden-special-100-jaar-elfstedentocht/26-12-2009/NPS_1146221,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/332148.jpg
2,Andere Tijden Sport,Opmerkelijke verhalen rond historische wintersporters. Jaren '80. Drie keer goud in Calgary 1988. Hoe alles klopte en Van Gennip afrekende met de doping-dames uit de DDR.,Documentaires,https://www.npostart.nl/andere-tijden-sport/03-01-2010/NPS_1148348,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/357144.jpg
3,Oranje 1974,"‘Ik ben bijna helemaal los, die duizend munten zijn weg’, zegt een vindingrijke Nederlander op archiefbeeld uit 1974. Je leest de verbazing op zijn gezicht, als hij vertelt over de gouden munten die hij heeft laten slaan met het opschrift ‘Nederland Wereldkampioen 1974’. Omdat Nederland de finale verloren heeft, was hij bang te blijven zitten met zijn handel. Toch vliegen de munten de deur uit, ‘terwijl die van de andere finalist helemaal niet lopen’, aldus de verkoper. Tot zijn spijt moet hij bekennen dat de stempel die nodig is om de munten te drukken, reeds is vernietigd. In 1974 is het een nieuw fenomeen: de oranjegekte. Henny Cruijff, broer van Johan, trakteert sportverslaggever Theo Koomen voor het oog van de camera op een modeshow van door hem ontworpen oranje-mode: lang uitgevallen maar nauw sluitende voetbalshirts die als minirokken te dragen zijn. En zo is er meer. Nog tot het begin van het toernooi, zijn er weinig mensen die de verrichtingen van Oranje iets kan schelen. Nederland speelt voor het toernooi een oefenwedstrijd tegen Argentinië en Arie Haan spreekt zijn verbazing uit op televisie: ‘Als ik zeg tegen mensen: “Zondag is de wedstrijd tegen Argentinië, dan weet niemand waar ik het over heb”’. Kaartverkoper Han Stork heeft de ontwikkeling van de gekte van dichtbij meegemaakt. Het reisbureau waarvoor hij werkt is door de KNVB aangewezen tot officiële kaartverkooppunt voor het WK 1974. Naarmate de Nederlanders verder komen in het toernooi, neemt de belangstelling voor kaarten toe. Voor het toernooi is er nog weinig aan de hand, maar Stork komt al snel in de problemen. De vraag naar kaarten overstijgt het aanbod vele malen. Bussen vol supporters, uitgedost met oranje petjes, maar wel met de stropdas nog om, staan te wachten aan de grens (er is dan nog grenscontrole tussen Nederland en Duitsland). Met oranje vlaggen versierde treinen, afgeladen met uit het raam hangende supporters vertrekken van de Nederlandse stations. Het is voor het eerst dat het volk zo massaal achter het elftal aanreist. Van tevoren zijn de verwachtingen erg laag. Wel een beetje vreemd, als je bedenkt dat de Nederlandse clubs het in het begin van de jaren ’70 goed doen: Feyenoord wint in 1970 de Europacup voor landskampioenen en de wereldbeker, Ajax in 1971, 1972 en 1973 de Europacup en in ’72 de Europese Supercup en de wereldbeker. Het is dus niet zo dat de Nederlanders niet kunnen voetballen, maar het nationale team heeft tot dan toe nog nooit iets gepresteerd. ‘Niemand wist toch wat er te verwachten was’, zegt Eddy Poelmann, die zijn eerste WK als journalist bijwoonde. ‘Hoewel de Europacups van Ajax en Feyenoord achter de rug waren, had niemand enig idee over de internationale verhoudingen’, aldus Poelmann. Het is voor het eerst sinds 1938 dat Nederland meedoet aan een eindronde van het Wereldkampioenschap. Niemand verwacht eigenlijk dat ze zullen presteren. Maar het curieuze voetbal dat Nederland speelt, maakt indruk op iedereen. Wat Nederland onder leiding van trainer Rinus Michels en aanvoerder Johan Cruijff laat zien, is op dit niveau niet eerder vertoond. Totaalvoetbal, waarbij niet alleen de aanvallers meeverdedigen en de verdedigers ineens in de voorhoede kunnen opduiken, maar waarbij iedere speler op elke plek uit de voeten moet kunnen om daarmee een zo groot mogelijke verwarring te stichten bij de tegenstander. Die tegenstander weet inderdaad niet wat hij aanmoet met dit Nederlandse spel. Onbevangen als het is, speelt Nederland een ijzersterk toernooi. Onbevangen en onervaren, omdat deze generatie voetballers geen ervaring heeft met dit soort toernooien. Dit in tegenstelling tot bijvoorbeeld de Duitsers, die in 1966 in de finale stonden en in 1970 derde werden. Zij weten hoe je met de spanningen van een groot toernooi omgaat, voor de Nederlanders is alles nieuw. Goed, mannen als Johan Cruijff, Ruud Krol, Johan Neeskens, Wim van Hanegem, Wim Jansen, Arie Haan en Wim Rijsbergen hebben met hun clubs de voorgaande jaren al het een en ander beleefd, maar op een groot toernooi hebben ze nog nooit samen gespeeld.",Documentaires,https://www.npostart.nl/oranje-1974/20-04-2004/POMS_VPRO_215169,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/4557.jpg
4,Andere Tijden Sport,"De wonderbaarlijke wederopstanding van Gerard van Velde. Goud op de 1000 meter in 2002, Salt Lake City. Aan de hand van de loopbaan van Van Velde schetsen we de opkomst van de klapschaats.",Documentaires,https://www.npostart.nl/andere-tijden-sport/14-02-2010/NPS_1154574,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/357138.jpg
5,Mistwedstrijd,,Documentaires,https://www.npostart.nl/mistwedstrijd/07-12-2006/POMS_VPRO_215304,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/4462.jpg
6,Andere Tijden Sport,"Over de gouden schaatsmeiden van de jaren zestig. Stien Kaiser, Carry Geijssen en Ans Schut. Ze werden aanvankelijk weggelachen en tegengewerkt, maar haalden goud, zilver, brons op het WK van '68.",Documentaires,https://www.npostart.nl/andere-tijden-sport/20-02-2010/NPS_1154576,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/357136.jpg
7,Andere Tijden Sport,Opmerkelijke verhalen rond historische wintersporters. Jaren '80. Drie keer goud in Calgary 1988. Hoe alles klopte en Van Gennip afrekende met de doping-dames uit de DDR.,Documentaires,https://www.npostart.nl/andere-tijden-sport/22-02-2010/NPS_1154578,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/357134.jpg
8,Andere Tijden Sport,"Jaren 70: De Zwitsers Franz Krienbühl was geliefd bij het Nederlandse publiek. Maar Krienbühl was meer dan een krabbelaar, hij is degene die de revolutionaire schaatspakken heeft uitgevonden.",Documentaires,https://www.npostart.nl/andere-tijden-sport/27-02-2010/NPS_1154580,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1835995.jpg
9,Andere Tijden,Direct betrokkenen over het Cruijff-effect in Andere Tijden Donderdagavond 21:25 op Nederland 2.,Documentaires,https://www.npostart.nl/andere-tijden/28-02-2008/POMS_VPRO_215239,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/838330.jpg
10,Andere tijden,Cruijff werd deze week bij Ajax binnengehaald als degene die de club moet gaan redden. In 1981 keerde hij ook al terug bij Ajax. Geschiedenismagazine met reportages over gebeurtenissen uit de twintigste eeuw.,Documentaires,https://www.npostart.nl/andere-tijden/28-02-2008/NPS_1095269,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/728240.jpg
11,Holland Doc,Theatermaakster Adelheid Roosen filmde haar dementerende moeder samen met de mensen die het dichtst bij haar staan. Centraal staat de vraag: Wanneer neem je de regie over het leven van iemand over?,Documentaires,https://www.npostart.nl/holland-doc/30-09-2010/POW_00243800,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/5054.jpg
12,Andere Tijden,,Documentaires,https://www.npostart.nl/andere-tijden/08-01-2011/NPS_1173519,https://images.npo.nl/tile/320x180/1835945.jpg,https://images.npo.nl/header/2560x1440/1835945.jpg
13,Andere Tijden Sport,Een portret van deze meedogenloze berg. Tweevoudig Frans wielerkampioen en winnaar van de Vuelta Eric Caritoux woont aan de voet van de berg. Hij demonstreert hoe de Ventoux te beklimmen.,Documentaires,https://www.npostart.nl/andere-tijden-sport/18-07-2010/NPS_1162479,https://images.npo.nl/tile/320x180/186947.jpg,https://images.npo.nl/header/2560x1440/186947.jpg
14,2Doc:,Schrijfster Marga Minco overleefde als enige van een orthodox-joods gezin de Tweede Wereldoorlog. Aan de hand van drie verhalen vertelt ze wat haar en haar familie is overkomen.,Documentaires,https://www.npostart.nl/2doc/07-05-2011/VPWON_1154504,https://images.npo.nl/tile/320x180/1167137.jpg,https://images.npo.nl/header/2560x1440/1167137.jpg
15,Andere Tijden Sport,"Onder toeziend oog van de Nederlandse topscheidsrechter Charles Corver, torpedeert op het WK 1982 de Duitse doelman Toni Schumacher zijn Franse opponent Patrick Battiston.",Documentaires,https://www.npostart.nl/andere-tijden-sport/28-06-2010/NPS_1160068,https://images.npo.nl/tile/320x180/357120.jpg,https://images.npo.nl/header/2560x1440/357120.jpg
16,Andere Tijden Sport,Een extra lange special over de helse Elfstedentocht van 1963. Vijftig jaar na dato wordt de wedstrijdtocht minutieus gereconstrueerd.,Documentaires,https://www.npostart.nl/andere-tijden-sport/16-01-2013/VPWON_1185417,https://images.npo.nl/tile/320x180/1836008.jpg,https://images.npo.nl/header/2560x1440/1836008.jpg
17,Andere Tijden Sport,Begin jaren zeventig is Willi Lippens één van de beste voetballers van de Duitse Bundesliga. Vanwege zijn waggelende manier van lopen krijgt hij de bijnaam Ente: eend.,Documentaires,https://www.npostart.nl/andere-tijden-sport/29-06-2010/NPS_1160070,https://images.npo.nl/tile/320x180/357116.jpg,https://images.npo.nl/header/2560x1440/357116.jpg
18,Andere Tijden Sport,"De meest zwarte bladzijde in de recente voetbalgeschiedenis van Oranje had plaats in Engeland tijdens het EK van 1996. Twee jaar later, op het WK van 1998 in Frankrijk, speelt Oranje bijna de finale.",Documentaires,https://www.npostart.nl/andere-tijden-sport/30-06-2010/NPS_1160072,https://images.npo.nl/tile/320x180/357115.jpg,https://images.npo.nl/header/2560x1440/357115.jpg
19,Andere Tijden,Geschiedenismagazine met reportages over (bijna) vergeten gebeurtenissen uit de twintigste eeuw. Scheepswerf De Schelde was de trots van Vlissingen; de hele stad liep uit als een schip van de helling gleed.,Documentaires,https://www.npostart.nl/andere-tijden/12-02-2012/NPS_1198652,https://images.npo.nl/tile/320x180/816919.jpg,https://images.npo.nl/header/2560x1440/816919.jpg
20,Andere Tijden Sport,"Het WK 1966 is veel meer dan de bal die in de finale Engeland - Duitsland via de onderkant van de lat al dan niet doel heeft getroffen. De gouden wereldbeker, de Jules Rimet trofee, wordt gestolen.",Documentaires,https://www.npostart.nl/andere-tijden-sport/04-07-2010/NPS_1157356,https://images.npo.nl/tile/320x180/295223.jpg,https://images.npo.nl/header/2560x1440/295223.jpg
21,Andere Tijden Sport,"Terug naar de laatste zege van het Nederlands elftal, namelijk die van het EK Voetbal in 1988. Zondag 26 juni 1988, de dag na de triomf van Oranje staat menigeen in het geheugen gegrift.",Documentaires,https://www.npostart.nl/andere-tijden-sport/09-07-2010/NPS_1163575,https://images.npo.nl/tile/320x180/1236379.jpg,https://images.npo.nl/header/2560x1440/1236379.jpg
22,Holland Sport Special,De vijfde nacht van de wielerzesdaagse van Gent in 2006 was een zwarte nacht.,Documentaires,https://www.npostart.nl/holland-sport-special/20-12-2012/VPWON_1176471,https://images.npo.nl/tile/320x180/186955.jpg,https://images.npo.nl/header/2560x1440/186955.jpg
23,Andere Tijden,Tijdens de Elfstedentocht van 1947 overtraden de schaatsers op grote schaal de regels. Het bestuur kreeg veel klachten binnen over het wangedrag van de rijders en de winnaar moest z'n titel inleveren.,Documentaires,https://www.npostart.nl/andere-tijden/10-02-2013/NPS_1218662,https://images.npo.nl/tile/320x180/1835946.jpg,https://images.npo.nl/header/2560x1440/1835946.jpg
24,Het Belgie van....,Vijf Belgische hoofdpersonen tonen hun vaderland aan ons. Ze nemen ons mee naar plekken en mensen die hen inspireren en koppelen hun biografisch verhaal aan wat er in België aan de hand is.,Documentaires,https://www.npostart.nl/het-belgie-van/POMS_S_VPRO_113400,https://images.npo.nl/tile/320x180/het_belgie_van_cdn_tile-1597406992.jpg,https://images.npo.nl/header/2560x1440/het_belgie_van_cdn_header-1597406992.jpg
25,NOS 60 jaar Oranje op tv,D.m.v. beelden uit het archief en verhalen van direct betrokkenen van toen en nu wordt de geschiedenis van het Koninklijk Huis in beeld gebracht. Als de troonopvolger zijn of haar verloving aankondigt is dat groot nieuws.,Documentaires,https://www.npostart.nl/nos-60-jaar-oranje-op-tv/09-08-2011/POW_00382511,https://images.npo.nl/tile/320x180/379134.jpg,https://images.npo.nl/header/2560x1440/379134.jpg
26,Extreem leven,"Drie jaar lang woonde Natalie Righton (1976) in de hoofdstad Kabul en sprak ze met alle partijen in Afghanistan. Haar reisgenoot Ton Koene legde minutieus vast hoe ze omgaat met de precaire veiligheidssituatie in het land en met de moeilijkheden waar zij als vrouw tegenaan loopt. VPRO eindredacteur Stefanie de Brouwer smeedde de tientallen uren aan ruw materiaal tot een fascinerend relaas. We zien een onverschrokken westerse vrouw die zich voortdurend bewust is van haar kwetsbare positie en die, behoedzaam maar doelgericht, diep weet door te dringen in de Afghaanse samenleving.",Documentaires,https://www.npostart.nl/extreem-leven/POMS_S_VPRO_354401,https://images.npo.nl/tile/320x180/859728.jpg,https://images.npo.nl/header/2560x1440/859728.jpg
27,Langs de grenzen van Turkije,"Bram Vermeulen reist langs de grenzen van Turkije. Met instortend Europa aan de ene kant en wankelende regimes in de Arabische wereld aan de andere kant, zal de Turkse invloed in deze regio’s groeien.",Documentaires,https://www.npostart.nl/langs-de-grenzen-van-turkije/VPWON_1264278,https://images.npo.nl/tile/320x180/Langs_de_grenzen_header_cdn_tile-1638545002.jpg,https://images.npo.nl/header/2560x1440/Langs_de_grenzen_header_cdn_header-1638545002.jpg
28,De kinderen van Birnbaum,"Documentaire over het moedige echtpaar Birnbaum, Otto en Hennie. Tijdens de oorlog vingen zij kinderen op die zonder hun ouders in de kampen verbleven. Het echtpaar kwam als Duits-Joodse vluchteling naar Nederland.",Documentaires,https://www.npostart.nl/de-kinderen-van-birnbaum/04-05-2013/13act0405Kinderen,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/177971.jpg
29,Kind in de Oorlog,Persoonlijke verhalen aan bod van Utrechters en hun oorlogskinderjaren. Hoe was het om kind te zijn tijdens de oorlog?,Documentaires,https://www.npostart.nl/kind-in-de-oorlog/POMS_S_MAX_348300,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/603795.jpg
30,Andere Tijden Sport,"Andere Tijden Sport gaat met Pedro Delgado, Gert Jan Theunisse, Steven Rooks, Harrie Jansen en Xavier Louy, terug naar de Tour van 1998.",Documentaires,https://www.npostart.nl/andere-tijden-sport/30-06-2013/VPWON_1185423,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1064984.jpg
31,Holland Doc,Documentaire over een project voor gedetineerden in de Nevada-woestijn. Tegen de achtergrond van ruige bergkammen en scherpe kleuren staan wilde mannen en paarden kwetsbaar tegenover elkaar.,Documentaires,https://www.npostart.nl/holland-doc/15-09-2011/POW_00415827,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/15386.jpg
32,Andere Tijden Sport,In deze Andere Tijden Sport worden herinneringen opgehaald aan de 'Moeder aller bussen' met onder meer vader Frans Siemons en zijn zonen Ruud en Jan.,Documentaires,https://www.npostart.nl/andere-tijden-sport/07-07-2013/VPWON_1185424,https://images.npo.nl/tile/320x180/198625.jpg,https://images.npo.nl/header/2560x1440/198625.jpg
33,Van Moskou tot Magadan,Jelle Brandt Corstius gaat in Rusland op zoek naar de thema's die het leven van de gewone Rus beheersen.,Documentaires,https://www.npostart.nl/van-moskou-tot-magadan/POMS_S_VPRO_084195,https://images.npo.nl/tile/320x180/7588.jpg,https://images.npo.nl/header/2560x1440/7588.jpg
34,Andere Tijden Sport,Op de eerste zondagen van 2014 breekt een nieuwe ijstijd aan: vanaf 5 januari schrijft Andere Tijden Sport weer sporthistorie op televisie met vijf wintervertellingen.,Documentaires,https://www.npostart.nl/andere-tijden-sport/12-01-2014/VPWON_1209797,https://images.npo.nl/tile/320x180/1835948.jpg,https://images.npo.nl/header/2560x1440/1835948.jpg
35,Licht op het Noorden,In de vierdelige serie Licht op het Noorden vraagt Stine Jensen zich af hoe het echte Scandinavië achter de clichés eruitziet en gaat ze op zoek naar het leven voorbij de stereotypen.,Documentaires,https://www.npostart.nl/licht-op-het-noorden/POMS_S_VPRO_416717,https://images.npo.nl/tile/320x180/licht_op_het_noorden_4_credit_Hans_Pool_cdn_tile-1589889619.jpg,https://images.npo.nl/header/2560x1440/licht_op_het_noorden_4_credit_Hans_Pool_cdn_header-1589889619.jpg
36,Zembla,Mevrouw van der Enden (72) is dement en ligt in een verpleeghuis. Ze heeft jaren geleden een schriftelijke euthanasieverklaring ondertekend omdat ze bij ondragelijk lijden niet verder wil leven.,Documentaires,https://www.npostart.nl/zembla/14-02-2013/VARA_101306869,https://images.npo.nl/tile/320x180/138787.jpg,https://images.npo.nl/header/2560x1440/138787.jpg
37,Andere Tijden Sport,Hein Vergeer werd gezien als de opvolger van de onnavolgbare Eric Heiden. Tussen 1984 en 1988 won de man uit het Zuid-Hollandse dorp Haastrecht alles wat er te winnen viel.,Documentaires,https://www.npostart.nl/andere-tijden-sport/26-01-2014/VPWON_1209800,https://images.npo.nl/tile/320x180/1655233.jpg,https://images.npo.nl/header/2560x1440/1655233.jpg
38,Andere tijden sport,Doping heeft het wielrennen al jaren in z'n greep. Het afgelopen jaar kwam het ene na het andere dopingverhaal naar buiten. Maar hoe zit het eigenlijk met doping in het voetbal? Andere Tijden Sport gaat terug naar de Champions League-finale in 1996 tussen Ajax en het Italiaanse Juventus.,Documentaires,https://www.npostart.nl/andere-tijden-sport/26-05-2013/VPWON_1185418,https://images.npo.nl/tile/320x180/186441.jpg,https://images.npo.nl/header/2560x1440/186441.jpg
39,Andere Tijden Sport,Op 29 mei 1974 moet Stadion De Kuip in Rotterdam het decor worden van een mooi voetbalfeest. Feyenoord speelt in eigen huis de finalewedstrijd tegen Tottenham Hotspur om de UEFA Cup. Een compleet uitverkocht stadion is klaar voor een spannende wedstrijd.,Documentaires,https://www.npostart.nl/andere-tijden-sport/02-06-2013/VPWON_1185419,https://images.npo.nl/tile/320x180/357172.jpg,https://images.npo.nl/header/2560x1440/357172.jpg
40,Andere Tijden Sport,Nederland heeft een rijke historie in de Tour de France. Uit het eigen archief een paar historische verhalen: Van de valse start in Leiden tot de magistrale finish van Joop Zoetemelk in Parijs.,Documentaires,https://www.npostart.nl/andere-tijden-sport/29-06-2013/VPWON_1202854,https://images.npo.nl/tile/320x180/196678.jpg,https://images.npo.nl/header/2560x1440/196678.jpg
41,Doc25,"Twee vrouwen die elkaar niet kennen, maken een reis in tegengestelde richting. Esther is zwanger van haar eerste kind, Marie-Louise is ongeneeslijk ziek. Regie: Josefien Hendriks.",Documentaires,https://www.npostart.nl/doc25/21-10-2013/VPWON_1193245,https://images.npo.nl/tile/320x180/230803.jpg,https://images.npo.nl/header/2560x1440/230803.jpg
42,Andere Tijden Sport,Deze aflevering van Andere Tijden Sport vertelt het verhaal van een sport die eind jaren zeventig in Nederland wordt geïntroduceerd en meteen succes heeft: shorttrack.,Documentaires,https://www.npostart.nl/andere-tijden-sport/02-02-2014/VPWON_1209801,https://images.npo.nl/tile/320x180/1835932.jpg,https://images.npo.nl/header/2560x1440/1835932.jpg
43,Andere Tijden Sport,Hij arriveert in Eindhoven als een onbekende Braziliaan. Ze noemen hem 'Roo-Maa-Riejo' en hij is door PSV bij toeval op de kop getikt. Het stadion kreunt van genot als het ontembare roofdier speelt.,Documentaires,https://www.npostart.nl/andere-tijden-sport/09-06-2013/VPWON_1185420,https://images.npo.nl/tile/320x180/1285383.jpg,https://images.npo.nl/header/2560x1440/1285383.jpg
44,Andere Tijden,Prominente Nederlanders (o.m. Henk Hofland en Ellen Vogel) vertellen over de jaren vlak na de Tweede Wereldoorlog. In hun herinneringen overheersen naast vreugde en ontlading ook chaos en onzekerheid.,Documentaires,https://www.npostart.nl/andere-tijden/19-01-2014/NPS_1237506,https://images.npo.nl/tile/320x180/784577.jpg,https://images.npo.nl/header/2560x1440/784577.jpg
45,Holland Doc,"Holland Doc is een documentairerubriek van de IKON, HUMAN, NPS en de VPRO. Verhalen over wat mensen beweegt en hoe ze in het leven staan. Veelal zijn de documentaires eerder te zien geweest op internationale filmfestivals.",Documentaires,https://www.npostart.nl/holland-doc/POMS_S_VPRO_083953,https://images.npo.nl/tile/320x180/7617.jpg,https://images.npo.nl/header/2560x1440/7617.jpg
46,VPRO Tegenlicht,"In sf-films worden breinen van wetenschappers gedownload in computers, criminele breinen in borrelende stolpen worden verbonden met het internet. Interessant maar hoe staat het met de werkelijkheid?",Documentaires,https://www.npostart.nl/vpro-tegenlicht/06-04-2014/VPWON_1209794,https://images.npo.nl/tile/320x180/447304.jpg,https://images.npo.nl/header/2560x1440/447304.jpg
47,Juliana in de oorlog,In maart is het tien jaar geleden dat koningin Juliana overleed. In dit portret wordt uitgebreid stilgestaan bij de oorlogsjaren van Juliana.,Documentaires,https://www.npostart.nl/juliana-in-de-oorlog/05-03-2014/14act0319Juliana,https://images.npo.nl/tile/320x180/424843.jpg,https://images.npo.nl/header/2560x1440/424843.jpg
48,2Doc,"Geen zin in seks, opvliegers, rusteloosheid en geprikkeldheid. Meer dan 1,3 miljoen Nederlandse vrouwen in de overgang heeft er last van, maar toch hoor je er weinig over.",Documentaires,https://www.npostart.nl/2doc/03-03-2014/KN_1656350,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/423851.jpg
49,Kruispunt,Inspirerende levensverhalen.,Documentaires,https://www.npostart.nl/kruispunt/22-09-2013/RKK_1639815,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/222718.jpg
50,Andere Tijden,"Als november 1918 de Duitse keizer Wilhelm II naar Nederland komt, reist ook adjudant Sigurd von Ilsemann mee. Deze adjudant blijft de keizer trouw tot aan diens dood.",Documentaires,https://www.npostart.nl/andere-tijden/03-04-2014/NPS_1238003,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/446954.jpg
51,2Doc:,Verhalen van oorlogsslachtoffers van de Tweede Wereldoorlog komen gedurende het jaar na de bevrijding in beeld.,Documentaires,https://www.npostart.nl/2doc/07-04-2014/POW_00783996,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/448579.jpg
52,MO Doc: Als je ouders gaan vergeten,We maken kennis met twee Marokkaanse families waarvan de ouders dement zijn geworden. Dat is de eerste verhaallijn in de documentaire. Liefdevol gefilmd maken we een reis door de tijd.,Documentaires,https://www.npostart.nl/mo-doc-als-je-ouders-gaan-vergeten/07-12-2013/NPS_1234932,https://images.npo.nl/tile/320x180/292955.jpg,https://images.npo.nl/header/2560x1440/292955.jpg
53,Fryslân DOK,Nederlands en wereldkampioen Atsje Keulen overleedt vorig jaar februari. Vlak voor de Olympische Spelen in Sotchi komt ze nog een keer tot leven in oude beelden en in het verhaal van dochter Boukje.,Documentaires,https://www.npostart.nl/fryslan-dok/01-02-2014/POW_00728909,https://images.npo.nl/tile/320x180/1835931.jpg,https://images.npo.nl/header/2560x1440/1835931.jpg
54,Andere Tijden,"Vermeende verzetslieden, oproerkraaiers en onruststokers werden in de oorlog door de Duitsers in het geheim afgevoerd om daarna in Nacht und Nebel te verdwijnen.",Documentaires,https://www.npostart.nl/andere-tijden/17-04-2014/NPS_1238007,https://images.npo.nl/tile/320x180/784552.jpg,https://images.npo.nl/header/2560x1440/784552.jpg
55,Andere Tijden,"Als na de Kristallnacht (1938) de situatie in Duitsland heel heikel wordt, komen er bijna 2000 joodse kinderen naar Nederland.",Documentaires,https://www.npostart.nl/andere-tijden/24-04-2014/NPS_1238009,https://images.npo.nl/tile/320x180/784550.jpg,https://images.npo.nl/header/2560x1440/784550.jpg
56,2Doc:,Natascha van Weezel kan als kleinkind van joodse Holocaust-overlevenden in Amsterdam geen stap zetten zonder aan de Tweede Wereldoorlog te denken.,Documentaires,https://www.npostart.nl/2doc/28-04-2014/KN_1657736,https://images.npo.nl/tile/320x180/457523.jpg,https://images.npo.nl/header/2560x1440/457523.jpg
57,Andere Tijden Sport,"Schaatshelden Ard Schenk, Kees Verkerk en coach Leen Pfrommer kijken terug op de komst van de oranjegekte in de Nederlandse sportwereld.",Documentaires,https://www.npostart.nl/andere-tijden-sport/03-02-2014/VPWON_1219055,https://images.npo.nl/tile/320x180/1835952.jpg,https://images.npo.nl/header/2560x1440/1835952.jpg
58,,Een documentaire over het lot van Sovjet-Russische krijgsgevangenen die in de laatste oorlogsjaren in Nederland werkten en na de bevrijding bleven.,Documentaires,https://www.npostart.nl/04-05-2014/POW_00798283,https://images.npo.nl/tile/320x180/451566.jpg,https://images.npo.nl/header/2560x1440/451566.jpg
59,Andere Tijden Sport,De Olympische Spelen van 1980 zouden de Spelen worden van Eric Heiden en Ingemar Stenmark. Maar het werden ook de Spelen van Annie Borckink.,Documentaires,https://www.npostart.nl/andere-tijden-sport/04-02-2014/VPWON_1219056,https://images.npo.nl/tile/320x180/1836006.jpg,https://images.npo.nl/header/2560x1440/1836006.jpg
60,Mijn moeder is dement,In het kader van de themaweek DementieEnDan (september 2013). Welke specifieke problematiek speelt er bij veel migranten uit de eerste generatie die lijden aan dementie?,Documentaires,https://www.npostart.nl/mijn-moeder-is-dement/04-01-2014/NPS_1239243,https://images.npo.nl/tile/320x180/326281.jpg,https://images.npo.nl/header/2560x1440/326281.jpg
61,De kinderopera van Theresiënstadt,,Documentaires,https://www.npostart.nl/de-kinderopera-van-theresienstadt/04-05-2014/14act0504Docu,https://images.npo.nl/tile/320x180/460467.jpg,https://images.npo.nl/header/2560x1440/460467.jpg
62,Dialoog met de natuur,"Al wandelend door de Oostvaardersplassen praat ecoloog en filosoof Mathijs Schouten over onze relatie met de natuur met zeven bekende natuurliefhebbers, waaronder Andre Kuipers en Prinses Irene.",Documentaires,https://www.npostart.nl/dialoog-met-de-natuur/29-12-2013/VARA_101343040,https://images.npo.nl/tile/320x180/323752.jpg,https://images.npo.nl/header/2560x1440/323752.jpg
63,Doc 25,Wim is volledig verlamd en totaal afhankelijk van de mensen om hem heen. Wanneer zijn vrouw een weekend weg is nemen zijn drie zoons de zorg over.,Documentaires,https://www.npostart.nl/doc-25/21-10-2014/VPWON_1218744,https://images.npo.nl/tile/320x180/1179719.jpg,https://images.npo.nl/header/2560x1440/1179719.jpg
64,Andere Tijden,Nederland capituleert 15 mei 1940. Maar in Zeeland blijven Franse troepen doorvechten tegen de Duitsers. Middelburg komt tussen twee vuren te liggen en op 17 mei staat de stad in brand.,Documentaires,https://www.npostart.nl/andere-tijden/15-05-2014/NPS_1238013,https://images.npo.nl/tile/320x180/549836.jpg,https://images.npo.nl/header/2560x1440/549836.jpg
65,2Doc,Natuurfilmmaker Tijs Tinbergen groeide op in de ongerepte natuur waar zijn vader onderzoek deed naar koolmezen. Overal staan nestkastjes met camera's waarop de vogels dag en nacht worden gevolgd.,Documentaires,https://www.npostart.nl/2doc/05-05-2014/KN_1657737,https://images.npo.nl/tile/320x180/459414.jpg,https://images.npo.nl/header/2560x1440/459414.jpg
66,Andere Tijden Special (HH),70 jaar geleden landden de geallieerden in Normandië en vochten zich daarna een bloedige weg naar het Noorden. Van die opmars zijn unieke filmbeelden gemaakt door het Canadese leger.,Documentaires,https://www.npostart.nl/andere-tijden-special-hh/12-06-2014/NPS_1246621,https://images.npo.nl/tile/320x180/549834.jpg,https://images.npo.nl/header/2560x1440/549834.jpg
